ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-CTM-0110,Análisis de mercado,1,Solución De Análisis De La Competencia Basada En Ia,Solución De Análisis De La Competencia Basada En Ia,1,18.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0111,Personalización de Informes: Crea Reportes a Medida para tus Necesidades,1,"Desarrollo de Informes Personalizados: Herramienta para la toma de decisiones informada, con informes adaptados, automatizados, integrados y visuales.","Desarrollo de Informes Personalizados: Herramienta para la toma de decisiones informada, con informes adaptados, automatizados, integrados y visuales.",1,1725.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0112,Optimización de Estrategias de Precios,1,Informe de Análisis de Rendimiento: Información valiosa para el éxito empresarial.,Informe de Análisis de Rendimiento: Información valiosa para el éxito empresarial.,1,165.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0113,Optimización de Proyectos Empresariales,1,Análisis de Procesos Empresariales: Optimiza el rendimiento y la eficiencia de tu empresa.,Análisis de Procesos Empresariales: Optimiza el rendimiento y la eficiencia de tu empresa.,1,1425.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0114,Plataforma de Analítica Web,1,Análisis Del Comportamiento Web,Análisis Del Comportamiento Web,1,15.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0115,Evaluación de Impacto: Analiza y Mide el Éxito de tus Iniciativas,1,Evaluación de Impacto: Herramienta para medir el éxito de tus iniciativas.,Evaluación de Impacto: Herramienta para medir el éxito de tus iniciativas.,1,1575.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0116,Análisis de Comportamiento del Consumidor,1,Análisis De Comportamiento,Análisis De Comportamiento,1,1125.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0117,Planificación Financiera con IA,1,Solución De Planificación Financiera Con Ia,Solución De Planificación Financiera Con Ia,1,12.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0118,Análisis de Datos de Recursos Humanos con IA,1,Solución De Análisis De Datos De Rrhh Basada En Ia,Solución De Análisis De Datos De Rrhh Basada En Ia,1,1275.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0119,Análisis de Datos de la Cadena de Suministro con IA,1,Solución De Análisis De Datos De La Cadena De Suministro Con Ia,Solución De Análisis De Datos De La Cadena De Suministro Con Ia,1,135.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0120,Análisis de Interacciones con Clientes con IA,1,Solución De Análisis De Interacciones Con Clientes Basada En Ia,Solución De Análisis De Interacciones Con Clientes Basada En Ia,1,975.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0121,Gestión de Cumplimiento Normativo con IA,1,Solución De Gestión De Cumplimiento Normativo Con Ia,Solución De Gestión De Cumplimiento Normativo Con Ia,1,105.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0122,IA y ML,1,Ia Y Ml,Ia Y Ml,1,6.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0123,Ciencia de Datos,1,Consultoría En Analítica,Consultoría En Analítica,1,675.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0124,Reportes de Ventas,1,Reportes de Ventas,Reportes de Ventas,1,75.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0125,Soluciones completas para grandes empresas con necesidades analíticas avanzadas y continuas.,1,Soluciones completas para grandes empresas con necesidades analíticas avanzadas y continuas.,Soluciones completas para grandes empresas con necesidades analíticas avanzadas y continuas.,1,825.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0126,Consultoría en Estrategia Web: Optimiza tu presencia online y alcanza tus objetivos,1,"Consultoría en Estrategia Web: Impulsa tu presencia digital al siguiente nivel. Análisis exhaustivo, estrategia personalizada, SEO, marketing de contenidos, análisis de datos. Beneficios: mayor visibilidad, generación de","Consultoría en Estrategia Web: Impulsa tu presencia digital al siguiente nivel. Análisis exhaustivo, estrategia personalizada, SEO, marketing de contenidos, análisis de datos. Beneficios: mayor visibilidad, generación de",1,9.0,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0127,Implementación De Medidas De Protección,1,"Servicios De Consultoría Y Despliegue De Soluciones De Detección, Prevención Y Respuesta A Amenazas Cibernéticas En Infraestructuras Críticas Y Operacionales.","Servicios De Consultoría Y Despliegue De Soluciones De Detección, Prevención Y Respuesta A Amenazas Cibernéticas En Infraestructuras Críticas Y Operacionales.",1,39.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0128,Desarrollo de soluciones de ciberseguridad,1,Servicios De Creación De Aplicaciones Y Sistemas De Ciberseguridad Para La Defensa Frente A Amenazas.,Servicios De Creación De Aplicaciones Y Sistemas De Ciberseguridad Para La Defensa Frente A Amenazas.,1,3675.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0129,Servicios de ciberseguridad,1,Servicios De Consultoría Especializada En Ciberseguridad Para La Protección De Activos Digitales.,Servicios De Consultoría Especializada En Ciberseguridad Para La Protección De Activos Digitales.,1,345.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0130,Ciberseguridad avanzada,1,"Servicios De Consultoría Y Despliegue De Tecnologías De Seguridad De La Información, Detección De Amenazas Y Protección De Activos Digitales.","Servicios De Consultoría Y Despliegue De Tecnologías De Seguridad De La Información, Detección De Amenazas Y Protección De Activos Digitales.",1,3225.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0131,Seguridad informática,1,Servicios De Seguridad Y Protección De Sistemas.,Servicios De Seguridad Y Protección De Sistemas.,1,3.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0132,Auditoría de Seguridad,1,Auditoría De Ciberseguridad,Auditoría De Ciberseguridad,1,2775.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0133,Gestión de Identidades y Accesos,1,Gestión De Identidades Y Accesos,Gestión De Identidades Y Accesos,1,255.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0134,Verificación de Seguridad en Big Data,1,Auditoría De Seguridad En Big Data,Auditoría De Seguridad En Big Data,1,2325.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0135,Instalación de Sistemas de Alarmas,1,Sistemas De Videovigilancia.,Sistemas De Videovigilancia.,1,21.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0136,Respuesta a incidentes básica,1,Monitoreo Y Respuesta A Incidentes.,Monitoreo Y Respuesta A Incidentes.,1,1725.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0137,Análisis de Riesgos de Ciberseguridad,1,Análisis De Riesgos Y Ciberseguridad,Análisis De Riesgos Y Ciberseguridad,1,195.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0138,Servicios de Seguridad Ecommerce,1,Servicios De Seguridad Y Cumplimiento Para Ecommerce.,Servicios De Seguridad Y Cumplimiento Para Ecommerce.,1,15.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0139,Seguridad Adicional: Tu escudo digital para un hogar protegido,1,Seguridad Adicional: Protege tu hogar con tranquilidad,Seguridad Adicional: Protege tu hogar con tranquilidad,1,1275.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0140,Respaldo y Recuperación de Datos: Protege tus archivos con nuestra solución integral,1,"Respaldo y Recuperación de Datos: tu salvavidas digital. Protege tus datos de pérdidas y disfruta de tranquilidad con respaldos automáticos, almacenamiento en la nube y recuperación rápida.","Respaldo y Recuperación de Datos: tu salvavidas digital. Protege tus datos de pérdidas y disfruta de tranquilidad con respaldos automáticos, almacenamiento en la nube y recuperación rápida.",1,105.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0141,Plataforma de Monitoreo y Alertas,1,Monitoreo Y Alertas Proactivas,Monitoreo Y Alertas Proactivas,1,825.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0142,Detección de Fraude con IA,1,Detección De Fraude,Detección De Fraude,1,6.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0143,SSL Básico,1,Certificado Ssl Para Sitios Web.,Certificado Ssl Para Sitios Web.,1,375.0,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0144,Migración Básica a la Nube,1,Servicios De Consultoría Y Ejecución De Proyectos De Migración Y Adopción De Soluciones Cloud.,Servicios De Consultoría Y Ejecución De Proyectos De Migración Y Adopción De Soluciones Cloud.,1,24.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0145,Cloud Computing,1,Servicios De Consultoría Y Ejecución De Proyectos De Adopción De Soluciones En La Nube.,Servicios De Consultoría Y Ejecución De Proyectos De Adopción De Soluciones En La Nube.,1,225.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0146,Servicios de Implementación de ERP en la Nube,1,"Servicios De Consultoría Y Despliegue De Soluciones De Computación En La Nube, Almacenamiento, Redes Y Servicios Gestionados.","Servicios De Consultoría Y Despliegue De Soluciones De Computación En La Nube, Almacenamiento, Redes Y Servicios Gestionados.",1,21.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0147,Servicios de Alojamiento y Cloud,1,Servicios De Alojamiento Y Cloud,Servicios De Alojamiento Y Cloud,1,195.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0148,Optimización de Recursos TI,1,Mejora De Recursos Tecnológicos,Mejora De Recursos Tecnológicos,1,1575.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0149,Soluciones de nube híbrida,1,Servicios De Implementación Y Gestión De Entornos De Nube Híbrida.,Servicios De Implementación Y Gestión De Entornos De Nube Híbrida.,1,1725.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0150,Plataforma ERP en la nube,1,Erp En La Nube,Erp En La Nube,1,1875.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0151,Consultoría en Soluciones Cloud,1,Soluciones En La Nube,Soluciones En La Nube,1,1425.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0152,Respaldo y Recuperación de Datos,1,Respaldo Y Recuperación De Datos,Respaldo Y Recuperación De Datos,1,1275.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0153,Configuración de Redes,1,Configuración De Redes.,Configuración De Redes.,1,825.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0154,Soporte de Infraestructura en la Nube,1,Monitoreo De Infraestructuras En La Nube.,Monitoreo De Infraestructuras En La Nube.,1,975.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0155,Evaluación de Tecnologías Cloud,1,Evaluación De Tecnologías En La Nube.,Evaluación De Tecnologías En La Nube.,1,1125.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0156,Cloud Storage Solution,1,Almacenamiento En La Nube,Almacenamiento En La Nube,1,712.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0157,Gestión Básica de Servicios en la Nube,1,Gestión Básica de Servicios en la Nube,Gestión Básica de Servicios en la Nube,1,562.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0158,"1 vCore, RAM: 1gb, Disco: 25 GB SSD, Ancho de Banda: 1000 GB",1,Servidor Virtual 1 Vcore 1 Gb Ram 25 Gb Ssd 1000 Gb Ancho Banda,Servidor Virtual 1 Vcore 1 Gb Ram 25 Gb Ssd 1000 Gb Ancho Banda,1,3.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0159,Implementación de ERP en la Nube: Optimiza tu gestión empresarial con SaaS,1,Servicios de Implementación de Sistemas ERP en la Nube: Optimizando operaciones y obteniendo ventajas competitivas.,Servicios de Implementación de Sistemas ERP en la Nube: Optimizando operaciones y obteniendo ventajas competitivas.,1,45.0,Servicios > Cloud Computing,"servicio,clientum"
,simple,SRV-CTM-0160,Desarrollo de videojuegos,1,"Servicios De Diseño, Desarrollo Y Publicación De Videojuegos Y Aplicaciones De Entretenimiento Innovadoras.","Servicios De Diseño, Desarrollo Y Publicación De Videojuegos Y Aplicaciones De Entretenimiento Innovadoras.",1,48.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0161,Desarrollo de soluciones blockchain,1,"Servicios De Creación De Soluciones Blockchain Para Áreas Como Finanzas, Cadena De Suministro Y Certificación.","Servicios De Creación De Soluciones Blockchain Para Áreas Como Finanzas, Cadena De Suministro Y Certificación.",1,4575.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0162,Desarrollo de soluciones de realidad virtual,1,"Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, prueba virtual, información adicional, experiencias interactivas. Mejora la experiencia de compra, aumenta las conversiones y diferencia","Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, prueba virtual, información adicional, experiencias interactivas. Mejora la experiencia de compra, aumenta las conversiones y diferencia",1,465.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0163,Servicios de integración de sistemas,1,Servicios De Consultoría Y Desarrollo De Arquitecturas De Integración De Aplicaciones Y Datos.,Servicios De Consultoría Y Desarrollo De Arquitecturas De Integración De Aplicaciones Y Datos.,1,4725.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0164,Migración y modernización de aplicaciones,1,Servicios De Consultoría Y Ejecución De Proyectos De Modernización Y Migración De Infraestructura Tecnológica.,Servicios De Consultoría Y Ejecución De Proyectos De Modernización Y Migración De Infraestructura Tecnológica.,1,45.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0165,Servicios de desarrollo de aplicaciones con arquitecturas de microservicios,1,Desarrollo De Aplicaciones Web Con Microservicios Y Apis,Desarrollo De Aplicaciones Web Con Microservicios Y Apis,1,4425.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0166,Custom Web Development,1,Desarrollo De Software Personalizado,Desarrollo De Software Personalizado,1,4425.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0167,Servicio de Desarrollo de Integraciones B2B para Ecommerce: Automatiza tus Ventas y Distribución,1,"Servicio de Desarrollo de Integraciones B2B para E-commerce: Conecta tus sistemas, automatiza procesos y mejora la eficiencia de tu negocio.","Servicio de Desarrollo de Integraciones B2B para E-commerce: Conecta tus sistemas, automatiza procesos y mejora la eficiencia de tu negocio.",1,435.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0168,Desarrollo de software,1,"Servicios De Diseño, Desarrollo, Implementación Y Mantenimiento De Aplicaciones A La Medida.","Servicios De Diseño, Desarrollo, Implementación Y Mantenimiento De Aplicaciones A La Medida.",1,4275.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0169,Servicio de Implementación de Sistema de Recomendaciones Personalizadas,1,"Servicio de Desarrollo de Funcionalidad de Recomendación de Productos para Ecommerce. Mejora la experiencia de compra, aumenta las conversiones y brinda información valiosa.","Servicio de Desarrollo de Funcionalidad de Recomendación de Productos para Ecommerce. Mejora la experiencia de compra, aumenta las conversiones y brinda información valiosa.",1,42.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0170,Soporte Integral para Comercio Electrónico,1,Servicios De Creación De Soluciones De Comercio Electrónico B2C Y B2B Con Funcionalidades Avanzadas.,Servicios De Creación De Soluciones De Comercio Electrónico B2C Y B2B Con Funcionalidades Avanzadas.,1,4125.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0171,Desarrollo de sitio web,1,Servicios De Construcción Y Mejora De Presencia Web Para Empresas Y Organizaciones.,Servicios De Construcción Y Mejora De Presencia Web Para Empresas Y Organizaciones.,1,405.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0172,Personalización de Experiencia de Usuario,1,Servicio De Optimización De Experiencia De Usuario Para Ecommerce.,Servicio De Optimización De Experiencia De Usuario Para Ecommerce.,1,39.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0173,Rediseño de Tienda Online: Optimiza tu E-commerce para Impulsar las Ventas,1,"Servicio de creación de tienda online para impulsar tu negocio con diseño personalizado, catálogo completo, pagos seguros, optimización móvil y redes sociales.","Servicio de creación de tienda online para impulsar tu negocio con diseño personalizado, catálogo completo, pagos seguros, optimización móvil y redes sociales.",1,3975.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0174,Web Design,1,Diseño Web Personalizado,Diseño Web Personalizado,1,36.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0175,Gestión de Contenidos Web,1,"Servicios De Consultoría Y Construcción De Soluciones De Gestión De Contenidos, Diseño Web Y Desarrollo De Aplicaciones Web.","Servicios De Consultoría Y Construcción De Soluciones De Gestión De Contenidos, Diseño Web Y Desarrollo De Aplicaciones Web.",1,3675.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0176,Plataforma e-Commerce,1,Servicio de Migración de Plataforma Ecommerce: Migra tu tienda online a una plataforma más potente y escalable para crecer y escalar tu negocio sin problemas.,Servicio de Migración de Plataforma Ecommerce: Migra tu tienda online a una plataforma más potente y escalable para crecer y escalar tu negocio sin problemas.,1,375.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0177,Desarrollo de Contenido Multilingüe,1,Contenido Multilingüe,Contenido Multilingüe,1,375.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0178,Soporte para Wordpress,1,Soporte Wordpress Multisite,Soporte Wordpress Multisite,1,3825.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0179,Servicio de Optimización de Búsqueda Interna,1,Servicio De Optimización De La Búsqueda Interna En Ecommerce.,Servicio De Optimización De La Búsqueda Interna En Ecommerce.,1,3525.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0180,Desarrollo de tienda online,1,Desarrollo de E-Commerce y Tiendas en Línea: La clave para el éxito en el mundo digital.,Desarrollo de E-Commerce y Tiendas en Línea: La clave para el éxito en el mundo digital.,1,345.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0181,E-Commerce,1,E-Commerce Con Wordpress Y Woocommerce,E-Commerce Con Wordpress Y Woocommerce,1,33.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0182,Diseño Web Responsive,1,Diseño Web Responsive,Diseño Web Responsive,1,3375.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0183,Servicio de Implementación de Programas de Fidelización,1,Servicio De Implementación De Programas De Fidelización Para Ecommerce.,Servicio De Implementación De Programas De Fidelización Para Ecommerce.,1,315.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0184,Servicio de Optimización de Funnels de Conversión,1,Servicio De Optimización De Funnels De Conversión Para Ecommerce.,Servicio De Optimización De Funnels De Conversión Para Ecommerce.,1,3225.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0185,Diseño de sitios web,1,Servicio De Diseño Y Desarrollo De Sitios Web A La Medida.,Servicio De Diseño Y Desarrollo De Sitios Web A La Medida.,1,3075.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0186,Servicio de Estrategia de Precio y Promociones,1,"Servicio de consultoría en estrategia de ecommerce que guía a las empresas hacia el éxito en línea, brindando análisis de mercado, planificación estratégica, optimización de sitios web, marketing digital y gestión de ope","Servicio de consultoría en estrategia de ecommerce que guía a las empresas hacia el éxito en línea, brindando análisis de mercado, planificación estratégica, optimización de sitios web, marketing digital y gestión de ope",1,3.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0187,Diseño de página web,1,Creación De Una Página Web Profesional Y Funcional Para Representar La Marca En Línea.,Creación De Una Página Web Profesional Y Funcional Para Representar La Marca En Línea.,1,255.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0188,Servicio de Integración de Marketplace,1,Integración con Marketplaces Ecommerce: Expande tu negocio online,Integración con Marketplaces Ecommerce: Expande tu negocio online,1,2625.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0189,Servicio de Membresías,1,Servicio De Implementación De Suscripciones Para Ecommerce.,Servicio De Implementación De Suscripciones Para Ecommerce.,1,27.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0190,Integración Omnicanal para Ecommerce: Conecta tu tienda virtual con todos tus canales,1,Servicios de integración omnicanal para e-commerce,Servicios de integración omnicanal para e-commerce,1,2775.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0191,Servicios de Internacionalización Ecommerce,1,Soluciones De Internacionalización Para Ecommerce.,Soluciones De Internacionalización Para Ecommerce.,1,285.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0192,Integración Multicanal para Ecommerce: Amplía tu Alcance y Optimiza tus Ventas,1,Servicios de Integración Multicanal para Ecommerce,Servicios de Integración Multicanal para Ecommerce,1,2925.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0193,Integración de WooCommerce,1,Integración De Woocommerce En Ecommerce.,Integración De Woocommerce En Ecommerce.,1,3.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0194,Diseño Web Personalizado,1,"Personalización Avanzada: Tu experiencia única. Crea un perfil personalizado, recibe recomendaciones adaptadas, ajusta la interfaz y recibe notificaciones relevantes para optimizar tus experiencias, ahorrar tiempo y aume","Personalización Avanzada: Tu experiencia única. Crea un perfil personalizado, recibe recomendaciones adaptadas, ajusta la interfaz y recibe notificaciones relevantes para optimizar tus experiencias, ahorrar tiempo y aume",1,2325.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0195,Servicios de Gestión de Catálogo Ecommerce,1,Soluciones De Gestión De Catálogo Para Ecommerce.,Soluciones De Gestión De Catálogo Para Ecommerce.,1,24.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0196,Support for E-Commerce,1,Soporte E-Commerce,Soporte E-Commerce,1,2475.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0197,Traducción de Sitio Web,1,Traducción De Sitio Web,Traducción De Sitio Web,1,2325.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0198,Diseño UX/UI,1,Diseño De Experiencias De Usuario Y Interfaces,Diseño De Experiencias De Usuario Y Interfaces,1,225.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0199,Implementación Tienda Online Básico,1,Implementación de Tienda Online Minorista: ¡Creá tu presencia digital hoy!,Implementación de Tienda Online Minorista: ¡Creá tu presencia digital hoy!,1,1875.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0200,Soluciones de e-commerce,1,"Servicios de Logística y Distribución para Ecommerce: Optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.","Servicios de Logística y Distribución para Ecommerce: Optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.",1,195.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0201,Solución de Dropshipping,1,Servicio De Implementación De Dropshipping Para Ecommerce.,Servicio De Implementación De Dropshipping Para Ecommerce.,1,2025.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0202,Tienda Virtual,1,Tienda Online Básica: ¡Tu puerta de entrada al mundo del comercio electrónico!,Tienda Online Básica: ¡Tu puerta de entrada al mundo del comercio electrónico!,1,21.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0203,Servicios de Retención de Clientes Ecommerce,1,"Servicio de Desarrollo de Soluciones de Fidelización para Ecommerce. Crea y ejecuta programas de fidelización personalizados para impulsar la lealtad del cliente, aumentar las ventas y mejorar la rentabilidad.","Servicio de Desarrollo de Soluciones de Fidelización para Ecommerce. Crea y ejecuta programas de fidelización personalizados para impulsar la lealtad del cliente, aumentar las ventas y mejorar la rentabilidad.",1,2175.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0204,Solución de Pasarela de Pago,1,Servicio De Implementación De Pasarela De Pago Para Ecommerce.,Servicio De Implementación De Pasarela De Pago Para Ecommerce.,1,1725.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0205,Servicios de Gestión de Inventario Ecommerce,1,"Gestión integral del inventario y logística para e-commerce. Optimiza tus operaciones, mejora la experiencia del cliente y logra un crecimiento sostenible.","Gestión integral del inventario y logística para e-commerce. Optimiza tus operaciones, mejora la experiencia del cliente y logra un crecimiento sostenible.",1,18.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0206,Implementación de soluciones de e-commerce: Optimiza tu negocio online,1,"Sistemas de Pago en Línea: Solución integral para negocios modernos, integrando múltiples opciones de pago, gestión de suscripciones y reportes detallados para mayor comodidad, eficiencia y seguridad.","Sistemas de Pago en Línea: Solución integral para negocios modernos, integrando múltiples opciones de pago, gestión de suscripciones y reportes detallados para mayor comodidad, eficiencia y seguridad.",1,165.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0207,Mantenimiento de sitios web,1,Servicio De Mantenimiento Y Soporte Para Sitios Web.,Servicio De Mantenimiento Y Soporte Para Sitios Web.,1,1575.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0208,Consultoría de UX,1,Optimización De La Experiencia De Usuario De Productos Digitales.,Optimización De La Experiencia De Usuario De Productos Digitales.,1,135.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0209,Diseño de Tienda Virtual: Crea una Experiencia de Compra Inolvidable,1,"Diseño de Tienda Virtual: Creá una experiencia de compra online excepcional con una interfaz visual atractiva, optimización para dispositivos móviles, integración de pasarelas de pago, gestión de inventario y análisis.","Diseño de Tienda Virtual: Creá una experiencia de compra online excepcional con una interfaz visual atractiva, optimización para dispositivos móviles, integración de pasarelas de pago, gestión de inventario y análisis.",1,1425.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0210,Servicios Web,1,Soluciones De Pagos Para Ecommerce.,Soluciones De Pagos Para Ecommerce.,1,15.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0211,Optimización de Performance Web,1,Optimización De Rendimiento Web,Optimización De Rendimiento Web,1,1575.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
